17
C:\TestingData\Ntesting001.JPG
29.2803, 82.1529
39, 79
44.7354, 82.6389
38, 85
70.4914, 83.317
78.3307, 79.2014
84, 82
76.8648, 85.171
44.3827, 104.824
58, 103
70, 106
57, 110
39, 123
46, 120
51, 118
56.1534, 119.244
62, 118
66, 120
73.6742, 124.046
65, 129
56.7766, 130.717
47, 129
59, 145
59, 154
38.9108, 148.497
27, 137
22, 125
17, 114
16.2082, 82.0157
17, 74
25, 47
41, 39
56.8746, 35.6658
76, 40
92, 53
97.6507, 74.8584
99, 85
98.0544, 115.246
94, 126
86, 138
76, 148
38, 82
77.2058, 82.392
C:\TestingData\Ntesting010.JPG
22, 76
34.7684, 66.5582
49.2474, 75.9998
36, 74
64.9468, 75.6451
85.0418, 66.9931
92.389, 77.9084
83.6484, 73.8885
28.9117, 82.57
37.8846, 78.774
45.7723, 83.1359
37.3779, 84.9178
68.4346, 83.3554
77.9184, 78.3644
84.8856, 83.8875
76.9008, 85.7032
46.2706, 107.094
57, 102
67, 105
56.3413, 109.987
42.2254, 126.142
47.0011, 123.237
51.3671, 120.298
56.1133, 122.752
61, 121
66.8638, 122.401
72.2602, 126.97
63.7307, 130.39
57.4856, 131.112
48.9181, 129.993
58.0134, 149.712
58, 160
40, 153
27, 144
20, 128
18, 118
16.9662, 82.4096
16, 77
26, 46
38, 40
55, 37
79, 40
92, 47
98.9424, 78.4489
99.9727, 85.9565
98.5666, 118.005
96, 130
88, 144
72.7289, 156.287
37.2048, 82.0169
77.2386, 81.6073
C:\TestingData\Ntesting011.JPG
24, 75
38.0205, 69.7017
50.5177, 75.4025
38.5717, 74.956
65.0209, 77.44
77.2878, 69.3005
89.0663, 74.2268
77.1204, 73.7802
30.7706, 83.6363
37.3123, 78.6472
45.3018, 84.9272
37.4483, 85.0074
70, 84
78, 79
83.8365, 84.1247
78, 85
46, 108
57.7955, 100.721
68, 108
58, 110
43.3794, 126.351
47.266, 122.384
51.5259, 118.431
57.0698, 120.133
60.1539, 117.632
64.8674, 121.546
70.6171, 127.743
63.3707, 131.584
56.9407, 133.587
49.5722, 130.694
56.536, 144.413
57.7641, 151.561
40.3301, 147.919
30.5578, 139.329
20.925, 127.007
15.6498, 108.118
17.2338, 85.7471
18.3014, 77.1888
28, 49
44.8343, 37.4331
62, 35
80, 41
92, 50
99, 76
100, 88
96, 118
89, 131
80, 139
72, 145
37.546, 82.3942
77.1727, 82.3803
C:\TestingData\Ntesting012.JPG
22, 75
33.7621, 66.3307
48.5686, 72.9071
34.4188, 73.861
68.6717, 74.2349
82, 70
94, 78
83, 75
30.6753, 81.444
38, 78
46.4548, 81.9521
39, 85
69.6878, 82.6759
78.3205, 79.4787
84.5183, 83.9796
78.5794, 86.5345
45.2948, 105.147
56.6597, 100.871
65.8724, 106.077
55.4566, 109.557
42.9413, 126.918
46.3397, 123.261
50.8933, 121.463
55.1019, 123.591
59.2193, 121.756
62.6321, 122.935
68.1492, 125.178
62.4931, 129.516
54.45, 131.007
47.586, 129.084
55.4038, 145.156
55, 156
38, 150
27.6028, 141.394
19, 127
13.5057, 106.748
15, 82
15, 76
27, 46
39, 37
61.2564, 33.583
80, 38
94, 48
101, 79
101, 87
101, 111
96, 131
86, 144
72, 151
38, 82
78, 83
C:\TestingData\Ntesting013.JPG
19.8065, 74.3002
33.4482, 63.1976
48.0871, 69.5302
34.7127, 71.0105
66.5811, 70.4143
82.2583, 66.035
94.5225, 77.8571
82.0732, 72.6965
27.3727, 81.9178
37, 77
44.7666, 82.4009
35.8126, 84.7448
66.2213, 83.3673
77.4369, 79.6047
84.7564, 82.771
78, 86
45, 103
55.715, 101.594
68, 104
55.5197, 108.626
39.2051, 122.617
44.4788, 119.43
51.5927, 116.665
55.6019, 118.998
59.3644, 116.88
67.4343, 119.697
73.6435, 122.833
65.7484, 127.058
56.0748, 128.641
46.0928, 127.993
57.1028, 144.966
55.9823, 158.638
36.9023, 152.182
23.5587, 139.219
14.7178, 124.159
10.7291, 107.752
13, 83
13, 76
27, 46
38, 38
59, 34
81, 38
95, 51
103, 79
103.487, 88.4765
102.006, 115.102
99, 126
92, 141
78, 152
36.6453, 81.4346
76.2444, 82.5346
C:\TestingData\Ntesting014.JPG
16.5761, 73.5212
26.1022, 64.0449
47.0499, 72.9975
27.4239, 70.4788
64.5062, 72.1247
82.586, 63.7207
94.9551, 71.1022
82.3367, 68.7332
26.6259, 84.5187
35.7282, 76.5636
45.6035, 84.0698
38, 87
65.1546, 85.0923
77.2494, 76.9875
86.5761, 83.5212
77.7481, 86.9626
46.4264, 110.529
55.7032, 106.065
66.3766, 109.531
55.6783, 115.566
39, 131
46, 128
51, 124
58, 125
63, 123
68.6459, 124.918
75.4289, 130.579
68.1721, 135.441
59, 139
48, 137
57.9227, 150.454
60, 161
40, 155
28.1721, 145.441
20.0673, 133.347
13, 113
10, 85
10.6409, 74.818
15, 43
31, 26
54, 20
78, 24
96, 43
103, 72
103, 81
101, 110
98, 130
90, 142
82, 150
37.4988, 81.9751
76.9751, 81.5012
C:\TestingData\Ntesting015.JPG
20.5556, 70.4444
34, 65
47, 71
33, 69
71, 72
86.3333, 66.4444
93, 72.2222
85.4444, 70.4444
29, 81.5556
36.5556, 77.1111
45.4444, 82.8889
36.5556, 85.5556
69.4444, 82.8889
78.3333, 78
86, 82
77.4444, 85.1111
44.5556, 106
57.8889, 102
66.7778, 106
56.1111, 109.111
37.4444, 124.222
49, 120.222
53.8889, 119.778
58.7778, 121.111
62.7778, 119.778
68.1111, 121.111
74.7778, 125.111
65, 129.111
56.1111, 131.778
46.3333, 129.111
58, 144
58, 152
38, 147
25, 136
17, 125
13, 112
11.2222, 84.6667
11.2222, 70.8889
20, 47
35.6667, 35.7778
53, 32.2222
80, 37
91, 46
97, 74
97.4444, 85.5556
95, 110
93, 124
88, 135
78, 144
36.5556, 81.5556
78, 81
C:\TestingData\Ntesting016.JPG
24.3586, 76.275
35, 67
49.6564, 74.027
35, 73
64.4035, 75.181
79, 69
88.4725, 76.1701
80, 74
30.6755, 82.562
39, 78
46.0146, 82.6444
39, 84
68.4425, 83.5661
78, 79
85.3777, 84.81
77, 85
46, 104
58, 101
70, 103
58, 108
42, 121
47, 116
52, 114
58.3638, 115.481
62, 114
68, 116
73.523, 119.939
66, 124
59, 127
49.7763, 124.443
58, 142
56.4005, 149.921
41, 145
29, 135
20.2372, 123.229
17, 108
16, 84
16, 76
25, 52
39, 42
55, 38
74, 41
88, 49
96, 77
96, 86
96, 110
92, 123
84, 135
76, 142
39, 81
77.2848, 81.7377
C:\TestingData\Ntesting017.JPG
24.3943, 72.1774
32.2797, 65.7244
48.8417, 72.1364
32, 71
66, 75
83.6712, 66.9386
93.0982, 74.6739
83, 74
27.6548, 83.1596
37, 79
43.8622, 84.3602
37, 85
71, 84
77.5866, 79.0805
86.4952, 83.8145
78.6235, 85.0832
45.704, 104.497
58.2415, 100.24
69.442, 104.033
58.8008, 107.689
41.9113, 125.697
47.3684, 122.027
54.2169, 119.572
57.6821, 122.791
60.5061, 119.667
66.6044, 122.341
72.7026, 125.015
65.4038, 128.548
57.4502, 130.922
49.4284, 129.217
59, 143
59, 152
41.352, 148.248
27, 138
17, 125
12, 110
11, 85
11, 73
20, 44
35, 35
54.8718, 30.7312
76, 35
91, 44
100, 75
100.411, 85.9563
95, 110
92, 126
85, 137
76, 144
37, 82
77.3956, 81.6589
